Hora_decimal,Posto_horario
275.0,FORA_PONTA
275.25,FORA_PONTA
275.5,FORA_PONTA
275.75,FORA_PONTA
276.0,FORA_PONTA
276.25,FORA_PONTA
276.5,FORA_PONTA
276.75,FORA_PONTA
277.0,FORA_PONTA
277.25,FORA_PONTA
277.5,FORA_PONTA
277.75,FORA_PONTA
278.0,FORA_PONTA
278.25,FORA_PONTA
278.5,FORA_PONTA
278.75,FORA_PONTA
279.0,FORA_PONTA
279.25,FORA_PONTA
279.5,FORA_PONTA
279.75,FORA_PONTA
280.0,FORA_PONTA
280.25,FORA_PONTA
280.5,FORA_PONTA
280.75,FORA_PONTA
281.0,FORA_PONTA
281.25,FORA_PONTA
281.5,FORA_PONTA
281.75,FORA_PONTA
282.0,FORA_PONTA
282.25,FORA_PONTA
282.5,FORA_PONTA
282.75,FORA_PONTA
283.0,FORA_PONTA
283.25,FORA_PONTA
283.5,FORA_PONTA
283.75,FORA_PONTA
284.0,FORA_PONTA
284.25,FORA_PONTA
284.5,FORA_PONTA
284.75,FORA_PONTA
285.0,FORA_PONTA
285.25,FORA_PONTA
285.5,FORA_PONTA
285.75,FORA_PONTA
286.0,FORA_PONTA
286.25,FORA_PONTA
286.5,FORA_PONTA
286.75,FORA_PONTA
287.0,FORA_PONTA
287.25,FORA_PONTA
287.5,FORA_PONTA
287.75,FORA_PONTA
288.0,FORA_PONTA
288.25,FORA_PONTA
288.5,FORA_PONTA
288.75,FORA_PONTA
289.0,FORA_PONTA
289.25,FORA_PONTA
289.5,FORA_PONTA
289.75,FORA_PONTA
290.0,FORA_PONTA
290.25,FORA_PONTA
290.5,FORA_PONTA
290.75,FORA_PONTA
291.0,FORA_PONTA
291.25,FORA_PONTA
291.5,FORA_PONTA
291.75,FORA_PONTA
292.0,FORA_PONTA
292.25,FORA_PONTA
292.5,FORA_PONTA
292.75,FORA_PONTA
293.0,FORA_PONTA
293.25,FORA_PONTA
293.5,FORA_PONTA
293.75,FORA_PONTA
294.0,FORA_PONTA
294.25,FORA_PONTA
294.5,FORA_PONTA
294.75,FORA_PONTA
295.0,FORA_PONTA
295.25,FORA_PONTA
295.5,FORA_PONTA
295.75,FORA_PONTA
296.0,FORA_PONTA
296.25,FORA_PONTA
296.5,FORA_PONTA
296.75,FORA_PONTA
297.0,FORA_PONTA
297.25,FORA_PONTA
297.5,FORA_PONTA
297.75,FORA_PONTA
298.0,FORA_PONTA
298.25,FORA_PONTA
298.5,FORA_PONTA
298.75,FORA_PONTA
299.0,FORA_PONTA
299.25,FORA_PONTA
299.5,FORA_PONTA
299.75,FORA_PONTA
300.0,FORA_PONTA
300.25,FORA_PONTA
300.5,FORA_PONTA
300.75,FORA_PONTA
301.0,FORA_PONTA
301.25,FORA_PONTA
301.5,FORA_PONTA
301.75,FORA_PONTA
302.0,FORA_PONTA
302.25,FORA_PONTA
302.5,FORA_PONTA
302.75,FORA_PONTA
303.0,FORA_PONTA
303.25,FORA_PONTA
303.5,FORA_PONTA
303.75,FORA_PONTA
304.0,FORA_PONTA
304.25,FORA_PONTA
304.5,FORA_PONTA
304.75,FORA_PONTA
305.0,FORA_PONTA
305.25,FORA_PONTA
305.5,FORA_PONTA
305.75,PONTA
306.0,PONTA
306.25,PONTA
306.5,PONTA
306.75,PONTA
307.0,PONTA
307.25,PONTA
307.5,PONTA
307.75,PONTA
308.0,PONTA
308.25,PONTA
308.5,PONTA
308.75,FORA_PONTA
309.0,FORA_PONTA
309.25,FORA_PONTA
309.5,FORA_PONTA
309.75,FORA_PONTA
310.0,FORA_PONTA
310.25,FORA_PONTA
310.5,FORA_PONTA
310.75,FORA_PONTA
311.0,FORA_PONTA
311.25,FORA_PONTA
311.5,FORA_PONTA
311.75,FORA_PONTA
312.0,FORA_PONTA
312.25,FORA_PONTA
312.5,FORA_PONTA
312.75,FORA_PONTA
313.0,FORA_PONTA
313.25,FORA_PONTA
313.5,FORA_PONTA
313.75,FORA_PONTA
314.0,FORA_PONTA
314.25,FORA_PONTA
314.5,FORA_PONTA
314.75,FORA_PONTA
315.0,FORA_PONTA
315.25,FORA_PONTA
315.5,FORA_PONTA
315.75,FORA_PONTA
316.0,FORA_PONTA
316.25,FORA_PONTA
316.5,FORA_PONTA
316.75,FORA_PONTA
317.0,FORA_PONTA
317.25,FORA_PONTA
317.5,FORA_PONTA
317.75,FORA_PONTA
318.0,FORA_PONTA
318.25,FORA_PONTA
318.5,FORA_PONTA
318.75,FORA_PONTA
319.0,FORA_PONTA
319.25,FORA_PONTA
319.5,FORA_PONTA
319.75,FORA_PONTA
320.0,FORA_PONTA
320.25,FORA_PONTA
320.5,FORA_PONTA
320.75,FORA_PONTA
321.0,FORA_PONTA
321.25,FORA_PONTA
321.5,FORA_PONTA
321.75,FORA_PONTA
322.0,FORA_PONTA
322.25,FORA_PONTA
322.5,FORA_PONTA
322.75,FORA_PONTA
323.0,FORA_PONTA
323.25,FORA_PONTA
323.5,FORA_PONTA
323.75,FORA_PONTA
324.0,FORA_PONTA
324.25,FORA_PONTA
324.5,FORA_PONTA
324.75,FORA_PONTA
325.0,FORA_PONTA
325.25,FORA_PONTA
325.5,FORA_PONTA
325.75,FORA_PONTA
326.0,FORA_PONTA
326.25,FORA_PONTA
326.5,FORA_PONTA
326.75,FORA_PONTA
327.0,FORA_PONTA
327.25,FORA_PONTA
327.5,FORA_PONTA
327.75,FORA_PONTA
328.0,FORA_PONTA
328.25,FORA_PONTA
328.5,FORA_PONTA
328.75,FORA_PONTA
329.0,FORA_PONTA
329.25,FORA_PONTA
329.5,FORA_PONTA
329.75,PONTA
330.0,PONTA
330.25,PONTA
330.5,PONTA
330.75,PONTA
331.0,PONTA
331.25,PONTA
331.5,PONTA
331.75,PONTA
332.0,PONTA
332.25,PONTA
332.5,PONTA
332.75,FORA_PONTA
333.0,FORA_PONTA
333.25,FORA_PONTA
333.5,FORA_PONTA
333.75,FORA_PONTA
334.0,FORA_PONTA
334.25,FORA_PONTA
334.5,FORA_PONTA
334.75,FORA_PONTA
335.0,FORA_PONTA
335.25,FORA_PONTA
335.5,FORA_PONTA
335.75,FORA_PONTA
336.0,FORA_PONTA
336.25,FORA_PONTA
336.5,FORA_PONTA
336.75,FORA_PONTA
337.0,FORA_PONTA
337.25,FORA_PONTA
337.5,FORA_PONTA
337.75,FORA_PONTA
338.0,FORA_PONTA
338.25,FORA_PONTA
338.5,FORA_PONTA
338.75,FORA_PONTA
339.0,FORA_PONTA
339.25,FORA_PONTA
339.5,FORA_PONTA
339.75,FORA_PONTA
340.0,FORA_PONTA
340.25,FORA_PONTA
340.5,FORA_PONTA
340.75,FORA_PONTA
341.0,FORA_PONTA
341.25,FORA_PONTA
341.5,FORA_PONTA
341.75,FORA_PONTA
342.0,FORA_PONTA
342.25,FORA_PONTA
342.5,FORA_PONTA
342.75,FORA_PONTA
343.0,FORA_PONTA
343.25,FORA_PONTA
343.5,FORA_PONTA
343.75,FORA_PONTA
344.0,FORA_PONTA
344.25,FORA_PONTA
344.5,FORA_PONTA
344.75,FORA_PONTA
345.0,FORA_PONTA
345.25,FORA_PONTA
345.5,FORA_PONTA
345.75,FORA_PONTA
346.0,FORA_PONTA
346.25,FORA_PONTA
346.5,FORA_PONTA
346.75,FORA_PONTA
347.0,FORA_PONTA
347.25,FORA_PONTA
347.5,FORA_PONTA
347.75,FORA_PONTA
348.0,FORA_PONTA
348.25,FORA_PONTA
348.5,FORA_PONTA
348.75,FORA_PONTA
349.0,FORA_PONTA
349.25,FORA_PONTA
349.5,FORA_PONTA
349.75,FORA_PONTA
350.0,FORA_PONTA
350.25,FORA_PONTA
350.5,FORA_PONTA
350.75,FORA_PONTA
351.0,FORA_PONTA
351.25,FORA_PONTA
351.5,FORA_PONTA
351.75,FORA_PONTA
352.0,FORA_PONTA
352.25,FORA_PONTA
352.5,FORA_PONTA
352.75,FORA_PONTA
353.0,FORA_PONTA
353.25,FORA_PONTA
353.5,FORA_PONTA
353.75,PONTA
354.0,PONTA
354.25,PONTA
354.5,PONTA
354.75,PONTA
355.0,PONTA
355.25,PONTA
355.5,PONTA
355.75,PONTA
356.0,PONTA
356.25,PONTA
356.5,PONTA
356.75,FORA_PONTA
357.0,FORA_PONTA
357.25,FORA_PONTA
357.5,FORA_PONTA
357.75,FORA_PONTA
358.0,FORA_PONTA
358.25,FORA_PONTA
358.5,FORA_PONTA
358.75,FORA_PONTA
359.0,FORA_PONTA
359.25,FORA_PONTA
359.5,FORA_PONTA
359.75,FORA_PONTA
360.0,FORA_PONTA
360.25,FORA_PONTA
360.5,FORA_PONTA
360.75,FORA_PONTA
361.0,FORA_PONTA
361.25,FORA_PONTA
361.5,FORA_PONTA
361.75,FORA_PONTA
362.0,FORA_PONTA
362.25,FORA_PONTA
362.5,FORA_PONTA
362.75,FORA_PONTA
363.0,FORA_PONTA
363.25,FORA_PONTA
363.5,FORA_PONTA
363.75,FORA_PONTA
364.0,FORA_PONTA
364.25,FORA_PONTA
364.5,FORA_PONTA
364.75,FORA_PONTA
365.0,FORA_PONTA
365.25,FORA_PONTA
365.5,FORA_PONTA
365.75,FORA_PONTA
366.0,FORA_PONTA
366.25,FORA_PONTA
366.5,FORA_PONTA
366.75,FORA_PONTA
367.0,FORA_PONTA
367.25,FORA_PONTA
367.5,FORA_PONTA
367.75,FORA_PONTA
368.0,FORA_PONTA
368.25,FORA_PONTA
368.5,FORA_PONTA
368.75,FORA_PONTA
369.0,FORA_PONTA
369.25,FORA_PONTA
369.5,FORA_PONTA
369.75,FORA_PONTA
370.0,FORA_PONTA
370.25,FORA_PONTA
370.5,FORA_PONTA
370.75,FORA_PONTA
371.0,FORA_PONTA
371.25,FORA_PONTA
371.5,FORA_PONTA
371.75,FORA_PONTA
372.0,FORA_PONTA
372.25,FORA_PONTA
372.5,FORA_PONTA
372.75,FORA_PONTA
373.0,FORA_PONTA
373.25,FORA_PONTA
373.5,FORA_PONTA
373.75,FORA_PONTA
374.0,FORA_PONTA
374.25,FORA_PONTA
374.5,FORA_PONTA
374.75,FORA_PONTA
375.0,FORA_PONTA
375.25,FORA_PONTA
375.5,FORA_PONTA
375.75,FORA_PONTA
376.0,FORA_PONTA
376.25,FORA_PONTA
376.5,FORA_PONTA
376.75,FORA_PONTA
377.0,FORA_PONTA
377.25,FORA_PONTA
377.5,FORA_PONTA
377.75,PONTA
378.0,PONTA
378.25,PONTA
378.5,PONTA
378.75,PONTA
379.0,PONTA
379.25,PONTA
379.5,PONTA
379.75,PONTA
380.0,PONTA
380.25,PONTA
380.5,PONTA
380.75,FORA_PONTA
381.0,FORA_PONTA
381.25,FORA_PONTA
381.5,FORA_PONTA
381.75,FORA_PONTA
382.0,FORA_PONTA
382.25,FORA_PONTA
382.5,FORA_PONTA
382.75,FORA_PONTA
383.0,FORA_PONTA
383.25,FORA_PONTA
383.5,FORA_PONTA
383.75,FORA_PONTA
384.0,FORA_PONTA
384.25,FORA_PONTA
384.5,FORA_PONTA
384.75,FORA_PONTA
385.0,FORA_PONTA
385.25,FORA_PONTA
385.5,FORA_PONTA
385.75,FORA_PONTA
386.0,FORA_PONTA
386.25,FORA_PONTA
386.5,FORA_PONTA
386.75,FORA_PONTA
387.0,FORA_PONTA
387.25,FORA_PONTA
387.5,FORA_PONTA
387.75,FORA_PONTA
388.0,FORA_PONTA
388.25,FORA_PONTA
388.5,FORA_PONTA
388.75,FORA_PONTA
389.0,FORA_PONTA
389.25,FORA_PONTA
389.5,FORA_PONTA
389.75,FORA_PONTA
390.0,FORA_PONTA
390.25,FORA_PONTA
390.5,FORA_PONTA
390.75,FORA_PONTA
391.0,FORA_PONTA
391.25,FORA_PONTA
391.5,FORA_PONTA
391.75,FORA_PONTA
392.0,FORA_PONTA
392.25,FORA_PONTA
392.5,FORA_PONTA
392.75,FORA_PONTA
393.0,FORA_PONTA
393.25,FORA_PONTA
393.5,FORA_PONTA
393.75,FORA_PONTA
394.0,FORA_PONTA
394.25,FORA_PONTA
394.5,FORA_PONTA
394.75,FORA_PONTA
395.0,FORA_PONTA
395.25,FORA_PONTA
395.5,FORA_PONTA
395.75,FORA_PONTA
396.0,FORA_PONTA
396.25,FORA_PONTA
396.5,FORA_PONTA
396.75,FORA_PONTA
397.0,FORA_PONTA
397.25,FORA_PONTA
397.5,FORA_PONTA
397.75,FORA_PONTA
398.0,FORA_PONTA
398.25,FORA_PONTA
398.5,FORA_PONTA
398.75,FORA_PONTA
399.0,FORA_PONTA
399.25,FORA_PONTA
399.5,FORA_PONTA
399.75,FORA_PONTA
400.0,FORA_PONTA
400.25,FORA_PONTA
400.5,FORA_PONTA
400.75,FORA_PONTA
401.0,FORA_PONTA
401.25,FORA_PONTA
401.5,FORA_PONTA
401.75,PONTA
402.0,PONTA
402.25,PONTA
402.5,PONTA
402.75,PONTA
403.0,PONTA
403.25,PONTA
403.5,PONTA
403.75,PONTA
404.0,PONTA
404.25,PONTA
404.5,PONTA
404.75,FORA_PONTA
405.0,FORA_PONTA
405.25,FORA_PONTA
405.5,FORA_PONTA
405.75,FORA_PONTA
406.0,FORA_PONTA
406.25,FORA_PONTA
406.5,FORA_PONTA
406.75,FORA_PONTA
407.0,FORA_PONTA
407.25,FORA_PONTA
407.5,FORA_PONTA
407.75,FORA_PONTA
408.0,FORA_PONTA
408.25,FORA_PONTA
408.5,FORA_PONTA
408.75,FORA_PONTA
409.0,FORA_PONTA
409.25,FORA_PONTA
409.5,FORA_PONTA
409.75,FORA_PONTA
410.0,FORA_PONTA
410.25,FORA_PONTA
410.5,FORA_PONTA
410.75,FORA_PONTA
411.0,FORA_PONTA
411.25,FORA_PONTA
411.5,FORA_PONTA
411.75,FORA_PONTA
412.0,FORA_PONTA
412.25,FORA_PONTA
412.5,FORA_PONTA
412.75,FORA_PONTA
413.0,FORA_PONTA
413.25,FORA_PONTA
413.5,FORA_PONTA
413.75,FORA_PONTA
414.0,FORA_PONTA
414.25,FORA_PONTA
414.5,FORA_PONTA
414.75,FORA_PONTA
415.0,FORA_PONTA
415.25,FORA_PONTA
415.5,FORA_PONTA
415.75,FORA_PONTA
416.0,FORA_PONTA
416.25,FORA_PONTA
416.5,FORA_PONTA
416.75,FORA_PONTA
417.0,FORA_PONTA
417.25,FORA_PONTA
417.5,FORA_PONTA
417.75,FORA_PONTA
418.0,FORA_PONTA
418.25,FORA_PONTA
418.5,FORA_PONTA
418.75,FORA_PONTA
419.0,FORA_PONTA
419.25,FORA_PONTA
419.5,FORA_PONTA
419.75,FORA_PONTA
420.0,FORA_PONTA
420.25,FORA_PONTA
420.5,FORA_PONTA
420.75,FORA_PONTA
421.0,FORA_PONTA
421.25,FORA_PONTA
421.5,FORA_PONTA
421.75,FORA_PONTA
422.0,FORA_PONTA
422.25,FORA_PONTA
422.5,FORA_PONTA
422.75,FORA_PONTA
423.0,FORA_PONTA
423.25,FORA_PONTA
423.5,FORA_PONTA
423.75,FORA_PONTA
424.0,FORA_PONTA
424.25,FORA_PONTA
424.5,FORA_PONTA
424.75,FORA_PONTA
425.0,FORA_PONTA
425.25,FORA_PONTA
425.5,FORA_PONTA
425.75,FORA_PONTA
426.0,FORA_PONTA
426.25,FORA_PONTA
426.5,FORA_PONTA
426.75,FORA_PONTA
427.0,FORA_PONTA
427.25,FORA_PONTA
427.5,FORA_PONTA
427.75,FORA_PONTA
428.0,FORA_PONTA
428.25,FORA_PONTA
428.5,FORA_PONTA
428.75,FORA_PONTA
429.0,FORA_PONTA
429.25,FORA_PONTA
429.5,FORA_PONTA
429.75,FORA_PONTA
430.0,FORA_PONTA
430.25,FORA_PONTA
430.5,FORA_PONTA
430.75,FORA_PONTA
431.0,FORA_PONTA
431.25,FORA_PONTA
431.5,FORA_PONTA
431.75,FORA_PONTA
432.0,FORA_PONTA
432.25,FORA_PONTA
432.5,FORA_PONTA
432.75,FORA_PONTA
433.0,FORA_PONTA
433.25,FORA_PONTA
433.5,FORA_PONTA
433.75,FORA_PONTA
434.0,FORA_PONTA
434.25,FORA_PONTA
434.5,FORA_PONTA
434.75,FORA_PONTA
435.0,FORA_PONTA
435.25,FORA_PONTA
435.5,FORA_PONTA
435.75,FORA_PONTA
436.0,FORA_PONTA
436.25,FORA_PONTA
436.5,FORA_PONTA
436.75,FORA_PONTA
437.0,FORA_PONTA
437.25,FORA_PONTA
437.5,FORA_PONTA
437.75,FORA_PONTA
438.0,FORA_PONTA
438.25,FORA_PONTA
438.5,FORA_PONTA
438.75,FORA_PONTA
439.0,FORA_PONTA
439.25,FORA_PONTA
439.5,FORA_PONTA
439.75,FORA_PONTA
440.0,FORA_PONTA
440.25,FORA_PONTA
440.5,FORA_PONTA
440.75,FORA_PONTA
441.0,FORA_PONTA
441.25,FORA_PONTA
441.5,FORA_PONTA
441.75,FORA_PONTA
442.0,FORA_PONTA
442.25,FORA_PONTA
442.5,FORA_PONTA
442.75,FORA_PONTA
443.0,FORA_PONTA
443.25,FORA_PONTA
443.5,FORA_PONTA
443.75,FORA_PONTA
444.0,FORA_PONTA
444.25,FORA_PONTA
444.5,FORA_PONTA
444.75,FORA_PONTA
445.0,FORA_PONTA
445.25,FORA_PONTA
445.5,FORA_PONTA
445.75,FORA_PONTA
446.0,FORA_PONTA
446.25,FORA_PONTA
446.5,FORA_PONTA
446.75,FORA_PONTA
447.0,FORA_PONTA
447.25,FORA_PONTA
447.5,FORA_PONTA
447.75,FORA_PONTA
448.0,FORA_PONTA
448.25,FORA_PONTA
448.5,FORA_PONTA
448.75,FORA_PONTA
449.0,FORA_PONTA
449.25,FORA_PONTA
449.5,FORA_PONTA
449.75,FORA_PONTA
450.0,FORA_PONTA
450.25,FORA_PONTA
450.5,FORA_PONTA
450.75,FORA_PONTA
451.0,FORA_PONTA
451.25,FORA_PONTA
451.5,FORA_PONTA
451.75,FORA_PONTA
452.0,FORA_PONTA
452.25,FORA_PONTA
452.5,FORA_PONTA
452.75,FORA_PONTA
453.0,FORA_PONTA
453.25,FORA_PONTA
453.5,FORA_PONTA
453.75,FORA_PONTA
454.0,FORA_PONTA
454.25,FORA_PONTA
454.5,FORA_PONTA
454.75,FORA_PONTA
455.0,FORA_PONTA
455.25,FORA_PONTA
455.5,FORA_PONTA
455.75,FORA_PONTA
456.0,FORA_PONTA
456.25,FORA_PONTA
456.5,FORA_PONTA
456.75,FORA_PONTA
457.0,FORA_PONTA
457.25,FORA_PONTA
457.5,FORA_PONTA
457.75,FORA_PONTA
458.0,FORA_PONTA
458.25,FORA_PONTA
458.5,FORA_PONTA
458.75,FORA_PONTA
459.0,FORA_PONTA
459.25,FORA_PONTA
459.5,FORA_PONTA
459.75,FORA_PONTA
460.0,FORA_PONTA
460.25,FORA_PONTA
460.5,FORA_PONTA
460.75,FORA_PONTA
461.0,FORA_PONTA
461.25,FORA_PONTA
461.5,FORA_PONTA
461.75,FORA_PONTA
462.0,FORA_PONTA
462.25,FORA_PONTA
462.5,FORA_PONTA
462.75,FORA_PONTA
463.0,FORA_PONTA
463.25,FORA_PONTA
463.5,FORA_PONTA
463.75,FORA_PONTA
464.0,FORA_PONTA
464.25,FORA_PONTA
464.5,FORA_PONTA
464.75,FORA_PONTA
465.0,FORA_PONTA
465.25,FORA_PONTA
465.5,FORA_PONTA
465.75,FORA_PONTA
466.0,FORA_PONTA
466.25,FORA_PONTA
466.5,FORA_PONTA
466.75,FORA_PONTA
467.0,FORA_PONTA
467.25,FORA_PONTA
467.5,FORA_PONTA
467.75,FORA_PONTA
468.0,FORA_PONTA
468.25,FORA_PONTA
468.5,FORA_PONTA
468.75,FORA_PONTA
469.0,FORA_PONTA
469.25,FORA_PONTA
469.5,FORA_PONTA
469.75,FORA_PONTA
470.0,FORA_PONTA
470.25,FORA_PONTA
470.5,FORA_PONTA
470.75,FORA_PONTA
471.0,FORA_PONTA
471.25,FORA_PONTA
471.5,FORA_PONTA
471.75,FORA_PONTA
472.0,FORA_PONTA
472.25,FORA_PONTA
472.5,FORA_PONTA
472.75,FORA_PONTA
473.0,FORA_PONTA
473.25,FORA_PONTA
473.5,FORA_PONTA
473.75,PONTA
474.0,PONTA
474.25,PONTA
474.5,PONTA
474.75,PONTA
475.0,PONTA
475.25,PONTA
475.5,PONTA
475.75,PONTA
476.0,PONTA
476.25,PONTA
476.5,PONTA
476.75,FORA_PONTA
477.0,FORA_PONTA
477.25,FORA_PONTA
477.5,FORA_PONTA
477.75,FORA_PONTA
478.0,FORA_PONTA
478.25,FORA_PONTA
478.5,FORA_PONTA
478.75,FORA_PONTA
479.0,FORA_PONTA
479.25,FORA_PONTA
479.5,FORA_PONTA
479.75,FORA_PONTA
480.0,FORA_PONTA
480.25,FORA_PONTA
480.5,FORA_PONTA
480.75,FORA_PONTA
481.0,FORA_PONTA
481.25,FORA_PONTA
481.5,FORA_PONTA
481.75,FORA_PONTA
482.0,FORA_PONTA
482.25,FORA_PONTA
482.5,FORA_PONTA
482.75,FORA_PONTA
483.0,FORA_PONTA
483.25,FORA_PONTA
483.5,FORA_PONTA
483.75,FORA_PONTA
484.0,FORA_PONTA
484.25,FORA_PONTA
484.5,FORA_PONTA
484.75,FORA_PONTA
485.0,FORA_PONTA
485.25,FORA_PONTA
485.5,FORA_PONTA
485.75,FORA_PONTA
486.0,FORA_PONTA
486.25,FORA_PONTA
486.5,FORA_PONTA
486.75,FORA_PONTA
487.0,FORA_PONTA
487.25,FORA_PONTA
487.5,FORA_PONTA
487.75,FORA_PONTA
488.0,FORA_PONTA
488.25,FORA_PONTA
488.5,FORA_PONTA
488.75,FORA_PONTA
489.0,FORA_PONTA
489.25,FORA_PONTA
489.5,FORA_PONTA
489.75,FORA_PONTA
490.0,FORA_PONTA
490.25,FORA_PONTA
490.5,FORA_PONTA
490.75,FORA_PONTA
491.0,FORA_PONTA
491.25,FORA_PONTA
491.5,FORA_PONTA
491.75,FORA_PONTA
492.0,FORA_PONTA
492.25,FORA_PONTA
492.5,FORA_PONTA
492.75,FORA_PONTA
493.0,FORA_PONTA
493.25,FORA_PONTA
493.5,FORA_PONTA
493.75,FORA_PONTA
494.0,FORA_PONTA
494.25,FORA_PONTA
494.5,FORA_PONTA
494.75,FORA_PONTA
495.0,FORA_PONTA
495.25,FORA_PONTA
495.5,FORA_PONTA
495.75,FORA_PONTA
496.0,FORA_PONTA
496.25,FORA_PONTA
496.5,FORA_PONTA
496.75,FORA_PONTA
497.0,FORA_PONTA
497.25,FORA_PONTA
497.5,FORA_PONTA
497.75,PONTA
498.0,PONTA
498.25,PONTA
498.5,PONTA
498.75,PONTA
499.0,PONTA
499.25,PONTA
499.5,PONTA
499.75,PONTA
500.0,PONTA
500.25,PONTA
500.5,PONTA
500.75,FORA_PONTA
501.0,FORA_PONTA
501.25,FORA_PONTA
501.5,FORA_PONTA
501.75,FORA_PONTA
502.0,FORA_PONTA
502.25,FORA_PONTA
502.5,FORA_PONTA
502.75,FORA_PONTA
503.0,FORA_PONTA
503.25,FORA_PONTA
503.5,FORA_PONTA
503.75,FORA_PONTA
504.0,FORA_PONTA
504.25,FORA_PONTA
504.5,FORA_PONTA
504.75,FORA_PONTA
505.0,FORA_PONTA
505.25,FORA_PONTA
505.5,FORA_PONTA
505.75,FORA_PONTA
506.0,FORA_PONTA
506.25,FORA_PONTA
506.5,FORA_PONTA
506.75,FORA_PONTA
507.0,FORA_PONTA
507.25,FORA_PONTA
507.5,FORA_PONTA
507.75,FORA_PONTA
508.0,FORA_PONTA
508.25,FORA_PONTA
508.5,FORA_PONTA
508.75,FORA_PONTA
509.0,FORA_PONTA
509.25,FORA_PONTA
509.5,FORA_PONTA
509.75,FORA_PONTA
510.0,FORA_PONTA
510.25,FORA_PONTA
510.5,FORA_PONTA
510.75,FORA_PONTA
511.0,FORA_PONTA
511.25,FORA_PONTA
511.5,FORA_PONTA
511.75,FORA_PONTA
512.0,FORA_PONTA
512.25,FORA_PONTA
512.5,FORA_PONTA
512.75,FORA_PONTA
513.0,FORA_PONTA
513.25,FORA_PONTA
513.5,FORA_PONTA
513.75,FORA_PONTA
514.0,FORA_PONTA
514.25,FORA_PONTA
514.5,FORA_PONTA
514.75,FORA_PONTA
515.0,FORA_PONTA
515.25,FORA_PONTA
515.5,FORA_PONTA
515.75,FORA_PONTA
516.0,FORA_PONTA
516.25,FORA_PONTA
516.5,FORA_PONTA
516.75,FORA_PONTA
517.0,FORA_PONTA
517.25,FORA_PONTA
517.5,FORA_PONTA
517.75,FORA_PONTA
518.0,FORA_PONTA
518.25,FORA_PONTA
518.5,FORA_PONTA
518.75,FORA_PONTA
519.0,FORA_PONTA
519.25,FORA_PONTA
519.5,FORA_PONTA
519.75,FORA_PONTA
520.0,FORA_PONTA
520.25,FORA_PONTA
520.5,FORA_PONTA
520.75,FORA_PONTA
521.0,FORA_PONTA
521.25,FORA_PONTA
521.5,FORA_PONTA
521.75,PONTA
522.0,PONTA
522.25,PONTA
522.5,PONTA
522.75,PONTA
523.0,PONTA
523.25,PONTA
523.5,PONTA
523.75,PONTA
524.0,PONTA
524.25,PONTA
524.5,PONTA
524.75,FORA_PONTA
525.0,FORA_PONTA
525.25,FORA_PONTA
525.5,FORA_PONTA
525.75,FORA_PONTA
526.0,FORA_PONTA
526.25,FORA_PONTA
526.5,FORA_PONTA
526.75,FORA_PONTA
527.0,FORA_PONTA
527.25,FORA_PONTA
527.5,FORA_PONTA
527.75,FORA_PONTA
528.0,FORA_PONTA
528.25,FORA_PONTA
528.5,FORA_PONTA
528.75,FORA_PONTA
529.0,FORA_PONTA
529.25,FORA_PONTA
529.5,FORA_PONTA
529.75,FORA_PONTA
530.0,FORA_PONTA
530.25,FORA_PONTA
530.5,FORA_PONTA
530.75,FORA_PONTA
531.0,FORA_PONTA
531.25,FORA_PONTA
531.5,FORA_PONTA
531.75,FORA_PONTA
532.0,FORA_PONTA
532.25,FORA_PONTA
532.5,FORA_PONTA
532.75,FORA_PONTA
533.0,FORA_PONTA
533.25,FORA_PONTA
533.5,FORA_PONTA
533.75,FORA_PONTA
534.0,FORA_PONTA
534.25,FORA_PONTA
534.5,FORA_PONTA
534.75,FORA_PONTA
535.0,FORA_PONTA
535.25,FORA_PONTA
535.5,FORA_PONTA
535.75,FORA_PONTA
536.0,FORA_PONTA
536.25,FORA_PONTA
536.5,FORA_PONTA
536.75,FORA_PONTA
537.0,FORA_PONTA
537.25,FORA_PONTA
537.5,FORA_PONTA
537.75,FORA_PONTA
538.0,FORA_PONTA
538.25,FORA_PONTA
538.5,FORA_PONTA
538.75,FORA_PONTA
539.0,FORA_PONTA
539.25,FORA_PONTA
539.5,FORA_PONTA
539.75,FORA_PONTA
540.0,FORA_PONTA
540.25,FORA_PONTA
540.5,FORA_PONTA
540.75,FORA_PONTA
541.0,FORA_PONTA
541.25,FORA_PONTA
541.5,FORA_PONTA
541.75,FORA_PONTA
542.0,FORA_PONTA
542.25,FORA_PONTA
542.5,FORA_PONTA
542.75,FORA_PONTA
543.0,FORA_PONTA
543.25,FORA_PONTA
543.5,FORA_PONTA
543.75,FORA_PONTA
544.0,FORA_PONTA
544.25,FORA_PONTA
544.5,FORA_PONTA
544.75,FORA_PONTA
545.0,FORA_PONTA
545.25,FORA_PONTA
545.5,FORA_PONTA
545.75,PONTA
546.0,PONTA
546.25,PONTA
546.5,PONTA
546.75,PONTA
547.0,PONTA
547.25,PONTA
547.5,PONTA
547.75,PONTA
548.0,PONTA
548.25,PONTA
548.5,PONTA
548.75,FORA_PONTA
549.0,FORA_PONTA
549.25,FORA_PONTA
549.5,FORA_PONTA
549.75,FORA_PONTA
550.0,FORA_PONTA
550.25,FORA_PONTA
550.5,FORA_PONTA
550.75,FORA_PONTA
551.0,FORA_PONTA
551.25,FORA_PONTA
551.5,FORA_PONTA
551.75,FORA_PONTA
552.0,FORA_PONTA
